season,round,race_id,race_date,race_name,track_name,driver_id,driver_id_api,driver_name,car_number_api,manufacturer_api,sponsor,owner_name_api,owner_id_api,qualifying_order_api,qualifying_position_api,qualifying_speed_api,start_position_api,finish_position_api,laps_completed_api,points_api,playoff_points_api,stage_points_api_total,stage1_position_api,stage2_position_api,stage3_position_api,stages_with_points,practice_best_speed,practice_median_speed,practice_total_laps,practice_sessions,qualifying_best_position,qualifying_best_speed,qualifying_best_lap_time,qualifying_attempts,timed_laps,fastest_lap_time,fastest_lap_speed,median_lap_speed,average_running_position,median_running_position,pit_stop_count,median_pit_stop_duration,fastest_pit_stop_duration,pit_position_differential,track_type,restrictor_plate,scheduled_distance,actual_distance,scheduled_laps,actual_laps,stage_1_laps,stage_2_laps,stage_3_laps,number_of_cars_in_field,number_of_lead_changes,number_of_leaders,number_of_cautions,number_of_caution_laps,average_speed,total_race_time,margin_of_victory,playoff_round,has_qualifying,start_to_finish_delta_api,passing_differential_api,caution_lap_rate
2018,2,4677,2018-02-25,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,matt_dibenedetto,3916,Matt DiBenedetto,32,Ford,Can-Am/Wholey,GO FAS Racing,2688,22,30,178.914,30,31,319,6,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500.5,500.5,325,325,85,85,155,36,24,8,5,28,143.068,03:29:54,2.69,,,-1,-1,0.08615384615384615
2018,2,4677,2018-02-25,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,darrell_wallace_jr,4025,Darrell Wallace Jr,43,Chevrolet,NASCAR Racing Experience,Richard Petty Motorsports,1690,14,19,181.467,19,32,319,5,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500.5,500.5,325,325,85,85,155,36,24,8,5,28,143.068,03:29:54,2.69,,,-13,-13,0.08615384615384615
2018,2,4677,2018-02-25,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,harrison_rhodes,4057,Harrison Rhodes,51,Chevrolet,Davis Roofing/ICE,Rick Ware Racing,1430,13,36,0,36,33,310,4,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500.5,500.5,325,325,85,85,155,36,24,8,5,28,143.068,03:29:54,2.69,,,3,3,0.08615384615384615
2018,2,4677,2018-02-25,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,jeffrey_earnhardt,3894,Jeffrey Earnhardt,00,Chevrolet,TBD,StarCom Racing,2944,30,33,175.05,33,34,305,3,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500.5,500.5,325,325,85,85,155,36,24,8,5,28,143.068,03:29:54,2.69,,,-1,-1,0.08615384615384615
2018,2,4677,2018-02-25,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,trevor_bayne,3883,Trevor Bayne,6,Ford,AdvoCare,Roush Fenway Racing,2803,35,20,181.307,20,35,292,2,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500.5,500.5,325,325,85,85,155,36,24,8,5,28,143.068,03:29:54,2.69,,,-15,-15,0.08615384615384615
2018,2,4677,2018-02-25,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,gray_gaulding,4103,Gray Gaulding,23,Toyota,Earthwater,BK Racing,2768,21,31,178.269,31,36,99,1,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500.5,500.5,325,325,85,85,155,36,24,8,5,28,143.068,03:29:54,2.69,,,-5,-5,0.08615384615384615
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,kevin_harvick,1416,Kevin Harvick,4,Ford,Jimmy John's,Stewart-Haas Racing,2766,21,2,190.248,2,1,267,60,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,1,1,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,kyle_busch,454,Kyle Busch,18,Toyota,M&M's Caramel,Joe Gibbs Racing,1524,2,13,188.838,13,2,267,43,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,11,11,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,kyle_larson,4030,Kyle Larson,42,Chevrolet,Credit One Bank,Chip Ganassi Racing,1683,3,5,189.447,5,3,267,50,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,2,2,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,martin_truex_jr,3368,Martin Truex Jr.,78,Toyota,Bass Pro Shops/5-hour ENERGY,Furniture Row Racing,1801,12,4,189.98,4,4,267,46,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,0,0,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,ryan_blaney,4023,Ryan Blaney,12,Ford,Menards / Pennzoil,Team Penske,1460,15,1,191.489,1,5,267,48,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,-4,-4,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,brad_keselowski,1816,Brad Keselowski,2,Ford,Discount Tire,Team Penske,1547,13,8,189.102,8,6,267,41,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,2,2,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,joey_logano,3859,Joey Logano,22,Ford,Pennzoil,Team Penske,2593,4,10,188.64,10,7,267,43,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,3,3,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,erik_jones,4059,Erik Jones,20,Toyota,DeWalt,Joe Gibbs Racing,1550,34,9,188.719,9,8,267,29,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,1,1,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,paul_menard,2225,Paul Menard,21,Ford,Motorcraft,Wood Brothers Racing,1560,8,12,188.442,12,9,267,30,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,3,3,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,aric_almirola,40,Aric Almirola,10,Ford,Smithfield,Stewart-Haas Racing,2686,10,29,186.123,29,10,266,27,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,19,19,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,ryan_newman,2394,Ryan Newman,31,Chevrolet,Bass Pro Shops / Cabela's,Richard Childress Racing,1632,18,25,187.65,25,11,266,26,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,14,14,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,jimmie_johnson,1717,Jimmie Johnson,48,Chevrolet,Lowe's for Pros,Hendrick Motorsports,1707,14,14,188.712,14,12,266,25,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,2,2,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,austin_dillon,3873,Austin Dillon,3,Chevrolet,Dow SILASTIC Silicone Elastomers,Richard Childress Racing,2765,33,16,188.442,16,13,266,24,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,3,3,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,ricky_stenhouse_jr,3888,Ricky Stenhouse Jr.,17,Ford,Fastenal,Roush Fenway Racing,1513,36,7,189.148,7,14,265,23,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,-7,-7,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,chris_buescher,3989,Chris Buescher,37,Chevrolet,Kleenex,JTG Daugherty Racing,2912,6,28,186.335,28,15,265,22,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,13,13,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,alex_bowman,4045,Alex Bowman,88,Chevrolet,Nationwide,Hendrick Motorsports,2273,27,20,187.441,20,16,265,21,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,4,4,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,denny_hamlin,1361,Denny Hamlin,11,Toyota,FedEx Express,Joe Gibbs Racing,1447,24,19,187.846,19,17,265,20,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,2,2,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,clint_bowyer,339,Clint Bowyer,14,Ford,One Cure,Stewart-Haas Racing,2370,11,11,188.469,11,18,265,19,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,-7,-7,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,kasey_kahne,1772,Kasey Kahne,95,Chevrolet,Procore,Leavine Family Racing,2736,19,21,187.305,21,19,264,18,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,2,2,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,trevor_bayne,3883,Trevor Bayne,6,Ford,Ford,Roush Fenway Racing,2803,22,24,186.413,24,20,264,17,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,4,4,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,darrell_wallace_jr,4025,Darrell Wallace Jr,43,Chevrolet,The Cosmopolitan of Las Vegas,Richard Petty Motorsports,1690,30,26,187.546,26,21,264,16,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,5,5,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,matt_dibenedetto,3916,Matt DiBenedetto,32,Ford,The Hurricane Heist,GO FAS Racing,2688,23,32,185.027,32,22,264,15,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,10,10,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,david_ragan,2674,David Ragan,38,Ford,Speedco,Front Row Motorsports,2485,16,23,187.162,23,23,264,14,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,0,0,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,ty_dillon,4013,Ty Dillon,13,Chevrolet,GEICO,Germain Racing,2482,26,31,185.312,31,24,264,13,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,7,7,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,cole_custer,4104,Cole Custer,51,Ford,Haas Automation,Rick Ware Racing,1430,31,30,185.982,30,25,264,0,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,5,5,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,daniel_suarez,4113,Daniel Suarez,19,Toyota,Coca-Cola,Joe Gibbs Racing,2810,32,18,187.865,18,26,263,11,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,-8,-8,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,william_byron,4184,William Byron,24,Chevrolet,Axalta,Hendrick Motorsports,1581,17,17,188.363,17,27,263,10,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,-10,-10,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,cole_whitt,3979,Cole Whitt,72,Chevrolet,Schluter Systems,TriStar Motorsports,2894,5,34,182.272,34,28,262,9,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,6,6,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,ross_chastain,4001,Ross Chastain,15,Chevrolet,TBA,Premium Motorsports,2684,28,33,183.418,33,29,262,0,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,4,4,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,aj_allmendinger,3774,AJ Allmendinger,47,Chevrolet,Kroger Click List,JTG Daugherty Racing,2377,29,27,186.916,27,30,262,7,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,-3,-3,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,jeffrey_earnhardt,3894,Jeffrey Earnhardt,00,Chevrolet,VRX Simulators,StarCom Racing,2944,7,36,176.292,36,31,255,6,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,5,5,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,joey_gase,4004,Joey Gase,55,Chevrolet,Nevada Donor Network,Premium Motorsports,2900,9,37,173.628,37,32,253,0,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,5,5,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,gray_gaulding,4103,Gray Gaulding,23,Toyota,Earthwater,BK Racing,2768,1,35,179.241,35,33,195,4,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,2,2,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,chase_elliott,4062,Chase Elliott,9,Chevrolet,NAPA Auto Parts,Hendrick Motorsports,2952,35,6,189.175,6,34,183,8,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,-28,-28,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,kurt_busch,453,Kurt Busch,41,Ford,Haas,Stewart-Haas Racing,2767,25,3,190.067,3,35,183,9,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,-32,-32,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,jamie_mcmurray,2208,Jamie McMurray,1,Chevrolet,Cessna/DC Solar,Chip Ganassi Racing,1432,37,22,187.246,22,36,176,1,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,-14,-14,0.10861423220973783
2018,3,4678,2018-03-04,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,michael_mcdowell,3832,Michael McDowell,34,Ford,Love's Travel Stops,Front Row Motorsports,1648,20,15,188.607,15,37,100,1,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,37,11,6,4,29,141.756,02:49:31,2.906,,,-22,-22,0.10861423220973783
2018,4,4679,2018-03-11,TicketGuardian 500,ISM Raceway,kevin_harvick,1416,Kevin Harvick,4,Ford,Jimmy John's,Stewart-Haas Racing,2766,28,10,135.522,10,1,312,53,,,,,,,,,,,,,,,,,,,,,,,,,unknown,FALSE,312,312,312,312,75,75,162,37,15,9,6,36,108.073,02:53:13,0.774,,,9,9,0.11538461538461539
2018,4,4679,2018-03-11,TicketGuardian 500,ISM Raceway,kyle_busch,454,Kyle Busch,18,Toyota,Skittles Sweet Heat,Joe Gibbs Racing,1524,15,7,135.87,7,2,312,52,,,,,,,,,,,,,,,,,,,,,,,,,unknown,FALSE,312,312,312,312,75,75,162,37,15,9,6,36,108.073,02:53:13,0.774,,,5,5,0.11538461538461539
2018,4,4679,2018-03-11,TicketGuardian 500,ISM Raceway,chase_elliott,4062,Chase Elliott,9,Chevrolet,NAPA Auto Parts,Hendrick Motorsports,2952,30,3,136.126,3,3,312,39,,,,,,,,,,,,,,,,,,,,,,,,,unknown,FALSE,312,312,312,312,75,75,162,37,15,9,6,36,108.073,02:53:13,0.774,,,0,0,0.11538461538461539
2018,4,4679,2018-03-11,TicketGuardian 500,ISM Raceway,denny_hamlin,1361,Denny Hamlin,11,Toyota,FedEx Freight,Joe Gibbs Racing,1447,17,6,135.9,6,4,312,40,,,,,,,,,,,,,,,,,,,,,,,,,unknown,FALSE,312,312,312,312,75,75,162,37,15,9,6,36,108.073,02:53:13,0.774,,,2,2,0.11538461538461539
2018,4,4679,2018-03-11,TicketGuardian 500,ISM Raceway,martin_truex_jr,3368,Martin Truex Jr.,78,Toyota,5-hour ENERGY / Bass Pro Shops,Furniture Row Racing,1801,4,1,136.945,1,5,312,41,,,,,,,,,,,,,,,,,,,,,,,,,unknown,FALSE,312,312,312,312,75,75,162,37,15,9,6,36,108.073,02:53:13,0.774,,,-4,-4,0.11538461538461539
2018,4,4679,2018-03-11,TicketGuardian 500,ISM Raceway,clint_bowyer,339,Clint Bowyer,14,Ford,Haas Automation,Stewart-Haas Racing,2370,37,19,134.7,19,6,312,32,,,,,,,,,,,,,,,,,,,,,,,,,unknown,FALSE,312,312,312,312,75,75,162,37,15,9,6,36,108.073,02:53:13,0.774,,,13,13,0.11538461538461539
2018,4,4679,2018-03-11,TicketGuardian 500,ISM Raceway,aric_almirola,40,Aric Almirola,10,Ford,Smithfield,Stewart-Haas Racing,2686,16,22,134.078,22,7,312,30,,,,,,,,,,,,,,,,,,,,,,,,,unknown,FALSE,312,312,312,312,75,75,162,37,15,9,6,36,108.073,02:53:13,0.774,,,15,15,0.11538461538461539
2018,4,4679,2018-03-11,TicketGuardian 500,ISM Raceway,daniel_suarez,4113,Daniel Suarez,19,Toyota,ARRIS,Joe Gibbs Racing,2810,7,15,135.074,15,8,312,29,,,,,,,,,,,,,,,,,,,,,,,,,unknown,FALSE,312,312,312,312,75,75,162,37,15,9,6,36,108.073,02:53:13,0.774,,,7,7,0.11538461538461539
2018,4,4679,2018-03-11,TicketGuardian 500,ISM Raceway,erik_jones,4059,Erik Jones,20,Toyota,Sport Clips,Joe Gibbs Racing,1550,10,9,135.829,9,9,312,29,,,,,,,,,,,,,,,,,,,,,,,,,unknown,FALSE,312,312,312,312,75,75,162,37,15,9,6,36,108.073,02:53:13,0.774,,,0,0,0.11538461538461539
2018,4,4679,2018-03-11,TicketGuardian 500,ISM Raceway,kurt_busch,453,Kurt Busch,41,Ford,Mobil 1/Haas Automation,Stewart-Haas Racing,2767,11,23,133.764,23,10,312,40,,,,,,,,,,,,,,,,,,,,,,,,,unknown,FALSE,312,312,312,312,75,75,162,37,15,9,6,36,108.073,02:53:13,0.774,,,13,13,0.11538461538461539
2018,4,4679,2018-03-11,TicketGuardian 500,ISM Raceway,ryan_newman,2394,Ryan Newman,31,Chevrolet,Grainger,Richard Childress Racing,1632,13,13,135.262,13,11,312,26,,,,,,,,,,,,,,,,,,,,,,,,,unknown,FALSE,312,312,312,312,75,75,162,37,15,9,6,36,108.073,02:53:13,0.774,,,2,2,0.11538461538461539
2018,4,4679,2018-03-11,TicketGuardian 500,ISM Raceway,william_byron,4184,William Byron,24,Chevrolet,Axalta,Hendrick Motorsports,1581,18,11,134.791,11,12,312,25,,,,,,,,,,,,,,,,,,,,,,,,,unknown,FALSE,312,312,312,312,75,75,162,37,15,9,6,36,108.073,02:53:13,0.774,,,-1,-1,0.11538461538461539
2018,4,4679,2018-03-11,TicketGuardian 500,ISM Raceway,alex_bowman,4045,Alex Bowman,88,Chevrolet,Nationwide,Hendrick Motorsports,2273,26,4,136.08,4,13,312,24,,,,,,,,,,,,,,,,,,,,,,,,,unknown,FALSE,312,312,312,312,75,75,162,37,15,9,6,36,108.073,02:53:13,0.774,,,-9,-9,0.11538461538461539
2018,4,4679,2018-03-11,TicketGuardian 500,ISM Raceway,jimmie_johnson,1717,Jimmie Johnson,48,Chevrolet,Lowe's for Pros,Hendrick Motorsports,1707,20,17,135.008,17,14,312,23,,,,,,,,,,,,,,,,,,,,,,,,,unknown,FALSE,312,312,312,312,75,75,162,37,15,9,6,36,108.073,02:53:13,0.774,,,3,3,0.11538461538461539
2018,4,4679,2018-03-11,TicketGuardian 500,ISM Raceway,brad_keselowski,1816,Brad Keselowski,2,Ford,Alliance,Team Penske,1547,12,25,133.274,25,15,312,35,,,,,,,,,,,,,,,,,,,,,,,,,unknown,FALSE,312,312,312,312,75,75,162,37,15,9,6,36,108.073,02:53:13,0.774,,,10,10,0.11538461538461539
2018,4,4679,2018-03-11,TicketGuardian 500,ISM Raceway,ryan_blaney,4023,Ryan Blaney,12,Ford,Devilbiss,Team Penske,1460,33,12,134.776,12,16,311,21,,,,,,,,,,,,,,,,,,,,,,,,,unknown,FALSE,312,312,312,312,75,75,162,37,15,9,6,36,108.073,02:53:13,0.774,,,-4,-4,0.11538461538461539
2018,4,4679,2018-03-11,TicketGuardian 500,ISM Raceway,austin_dillon,3873,Austin Dillon,3,Chevrolet,Dow,Richard Childress Racing,2765,6,18,134.998,18,17,311,20,,,,,,,,,,,,,,,,,,,,,,,,,unknown,FALSE,312,312,312,312,75,75,162,37,15,9,6,36,108.073,02:53:13,0.774,,,1,1,0.11538461538461539
2018,4,4679,2018-03-11,TicketGuardian 500,ISM Raceway,kyle_larson,4030,Kyle Larson,42,Chevrolet,Credit One Bank,Chip Ganassi Racing,1683,31,2,136.643,2,18,311,27,,,,,,,,,,,,,,,,,,,,,,,,,unknown,FALSE,312,312,312,312,75,75,162,37,15,9,6,36,108.073,02:53:13,0.774,,,-16,-16,0.11538461538461539
2018,4,4679,2018-03-11,TicketGuardian 500,ISM Raceway,joey_logano,3859,Joey Logano,22,Ford,Shell Pennzoil,Team Penske,2593,21,5,135.947,5,19,311,20,,,,,,,,,,,,,,,,,,,,,,,,,unknown,FALSE,312,312,312,312,75,75,162,37,15,9,6,36,108.073,02:53:13,0.774,,,-14,-14,0.11538461538461539
2018,4,4679,2018-03-11,TicketGuardian 500,ISM Raceway,trevor_bayne,3883,Trevor Bayne,6,Ford,AdvoCare,Roush Fenway Racing,2803,32,21,134.238,21,20,311,17,,,,,,,,,,,,,,,,,,,,,,,,,unknown,FALSE,312,312,312,312,75,75,162,37,15,9,6,36,108.073,02:53:13,0.774,,,1,1,0.11538461538461539
2018,4,4679,2018-03-11,TicketGuardian 500,ISM Raceway,aj_allmendinger,3774,AJ Allmendinger,47,Chevrolet,Kroger Click List,JTG Daugherty Racing,2377,36,20,134.283,20,21,311,16,,,,,,,,,,,,,,,,,,,,,,,,,unknown,FALSE,312,312,312,312,75,75,162,37,15,9,6,36,108.073,02:53:13,0.774,,,-1,-1,0.11538461538461539
2018,4,4679,2018-03-11,TicketGuardian 500,ISM Raceway,david_ragan,2674,David Ragan,38,Ford,MDS Transport,Front Row Motorsports,2485,34,16,135.014,16,22,311,15,,,,,,,,,,,,,,,,,,,,,,,,,unknown,FALSE,312,312,312,312,75,75,162,37,15,9,6,36,108.073,02:53:13,0.774,,,-6,-6,0.11538461538461539
2018,4,4679,2018-03-11,TicketGuardian 500,ISM Raceway,ricky_stenhouse_jr,3888,Ricky Stenhouse Jr.,17,Ford,Fastenal,Roush Fenway Racing,1513,5,29,132.92,29,23,311,22,,,,,,,,,,,,,,,,,,,,,,,,,unknown,FALSE,312,312,312,312,75,75,162,37,15,9,6,36,108.073,02:53:13,0.774,,,6,6,0.11538461538461539
2018,4,4679,2018-03-11,TicketGuardian 500,ISM Raceway,kasey_kahne,1772,Kasey Kahne,95,Chevrolet,WRL General Contractors,Leavine Family Racing,2736,24,26,133.215,26,24,311,15,,,,,,,,,,,,,,,,,,,,,,,,,unknown,FALSE,312,312,312,312,75,75,162,37,15,9,6,36,108.073,02:53:13,0.774,,,2,2,0.11538461538461539
2018,4,4679,2018-03-11,TicketGuardian 500,ISM Raceway,matt_dibenedetto,3916,Matt DiBenedetto,32,Ford,Zynga Poker,GO FAS Racing,2688,9,30,132.597,30,25,311,12,,,,,,,,,,,,,,,,,,,,,,,,,unknown,FALSE,312,312,312,312,75,75,162,37,15,9,6,36,108.073,02:53:13,0.774,,,5,5,0.11538461538461539
